,0,1,2,3,4,5,6,7,8,9
36499,52.0,0.0,85.0,0.0,52.0,0.0,33.0,33.0,0.0,1.0
36500,37.0,0.0,79.0,0.0,30.0,3.0,42.0,48.0,6.0,1.0
36501,37.0,-42.0,77.0,0.0,20.0,0.0,40.0,57.0,16.0,3.0
36502,43.0,-2.0,81.0,0.0,42.0,-2.0,38.0,40.0,2.0,1.0
36503,37.0,0.0,105.0,-3.0,18.0,0.0,68.0,87.0,18.0,1.0
36504,37.0,-5.0,77.0,0.0,20.0,0.0,41.0,57.0,16.0,1.0
36505,47.0,-1.0,89.0,-2.0,46.0,0.0,41.0,42.0,0.0,1.0
36506,45.0,2.0,78.0,0.0,44.0,-2.0,33.0,34.0,2.0,1.0
36507,38.0,2.0,106.0,0.0,38.0,0.0,68.0,67.0,0.0,1.0
36508,37.0,-2.0,80.0,0.0,20.0,2.0,43.0,59.0,16.0,1.0
36509,53.0,4.0,78.0,0.0,52.0,0.0,25.0,26.0,2.0,1.0
36510,54.0,-3.0,108.0,0.0,54.0,0.0,54.0,53.0,0.0,1.0
36511,55.0,-5.0,83.0,3.0,54.0,0.0,28.0,28.0,0.0,1.0
36512,37.0,0.0,76.0,7.0,30.0,12.0,40.0,45.0,6.0,1.0
36513,44.0,-1.0,77.0,8.0,44.0,0.0,34.0,34.0,0.0,1.0
36514,49.0,1.0,88.0,0.0,50.0,29.0,40.0,39.0,0.0,1.0
36515,51.0,0.0,85.0,0.0,52.0,2.0,34.0,33.0,0.0,1.0
36516,37.0,0.0,76.0,0.0,16.0,1.0,39.0,61.0,22.0,1.0
36517,45.0,-3.0,87.0,0.0,44.0,-4.0,42.0,43.0,2.0,1.0
36518,43.0,4.0,79.0,0.0,42.0,0.0,36.0,38.0,2.0,1.0
36519,53.0,0.0,80.0,0.0,54.0,15.0,27.0,26.0,0.0,1.0
36520,83.0,1.0,86.0,5.0,-6.0,0.0,4.0,94.0,90.0,5.0
36521,45.0,-1.0,82.0,0.0,44.0,0.0,37.0,38.0,0.0,1.0
36522,51.0,0.0,77.0,-4.0,50.0,0.0,27.0,28.0,2.0,1.0
36523,51.0,0.0,84.0,0.0,50.0,-20.0,33.0,35.0,2.0,1.0
36524,47.0,5.0,86.0,4.0,46.0,0.0,40.0,40.0,0.0,1.0
36525,56.0,1.0,92.0,0.0,54.0,-6.0,36.0,38.0,2.0,1.0
36526,37.0,0.0,90.0,0.0,34.0,7.0,53.0,57.0,4.0,1.0
36527,37.0,-4.0,76.0,0.0,36.0,0.0,39.0,40.0,2.0,1.0
36528,37.0,0.0,90.0,0.0,26.0,9.0,52.0,64.0,12.0,1.0
36529,44.0,0.0,83.0,0.0,44.0,15.0,40.0,39.0,0.0,1.0
36530,45.0,1.0,85.0,5.0,44.0,0.0,40.0,41.0,2.0,1.0
36531,56.0,2.0,99.0,1.0,46.0,0.0,42.0,52.0,10.0,4.0
36532,102.0,0.0,103.0,0.0,70.0,-14.0,1.0,33.0,32.0,5.0
36533,38.0,2.0,79.0,0.0,36.0,-6.0,41.0,43.0,2.0,1.0
36534,37.0,0.0,76.0,0.0,36.0,-24.0,38.0,39.0,2.0,1.0
36535,46.0,0.0,88.0,5.0,46.0,10.0,42.0,41.0,0.0,1.0
36536,41.0,0.0,78.0,0.0,38.0,-11.0,37.0,39.0,2.0,1.0
36537,79.0,0.0,83.0,0.0,-30.0,12.0,4.0,114.0,110.0,5.0
36538,43.0,0.0,82.0,0.0,44.0,13.0,39.0,38.0,0.0,1.0
36539,80.0,-1.0,84.0,-2.0,-40.0,9.0,4.0,126.0,122.0,5.0
36540,43.0,0.0,86.0,4.0,42.0,-1.0,43.0,45.0,2.0,1.0
36541,37.0,0.0,77.0,0.0,18.0,22.0,41.0,59.0,18.0,1.0
36542,41.0,0.0,80.0,0.0,42.0,3.0,39.0,39.0,0.0,1.0
36543,49.0,0.0,77.0,0.0,50.0,21.0,28.0,28.0,0.0,1.0
36544,41.0,-2.0,81.0,0.0,42.0,15.0,41.0,40.0,0.0,1.0
36545,45.0,1.0,76.0,0.0,44.0,-1.0,31.0,32.0,2.0,1.0
36546,55.0,0.0,78.0,0.0,16.0,-21.0,23.0,63.0,40.0,4.0
36547,42.0,0.0,100.0,3.0,42.0,0.0,58.0,59.0,0.0,1.0
36548,45.0,0.0,88.0,4.0,44.0,0.0,43.0,44.0,0.0,1.0
36549,48.0,2.0,81.0,-2.0,46.0,0.0,33.0,34.0,2.0,1.0
36550,51.0,0.0,83.0,0.0,50.0,-9.0,32.0,33.0,2.0,1.0
36551,53.0,0.0,86.0,0.0,52.0,-2.0,33.0,34.0,2.0,1.0
36552,55.0,0.0,96.0,4.0,50.0,0.0,41.0,47.0,6.0,4.0
36553,37.0,0.0,107.0,6.0,26.0,0.0,69.0,81.0,12.0,1.0
36554,41.0,1.0,76.0,0.0,38.0,-22.0,35.0,37.0,2.0,1.0
36555,51.0,4.0,80.0,0.0,50.0,-14.0,29.0,31.0,2.0,1.0
36556,37.0,0.0,105.0,0.0,36.0,15.0,68.0,69.0,2.0,1.0
36557,37.0,0.0,79.0,2.0,16.0,-3.0,42.0,63.0,22.0,1.0
36558,55.0,0.0,96.0,0.0,54.0,6.0,41.0,42.0,2.0,1.0
36559,55.0,0.0,108.0,-5.0,54.0,0.0,52.0,53.0,0.0,1.0
36560,57.0,4.0,97.0,0.0,56.0,1.0,40.0,40.0,0.0,1.0
36561,56.0,0.0,79.0,4.0,-4.0,0.0,23.0,84.0,62.0,4.0
36562,47.0,-1.0,79.0,0.0,46.0,0.0,33.0,33.0,0.0,1.0
36563,55.0,0.0,98.0,0.0,52.0,10.0,42.0,46.0,4.0,4.0
36564,78.0,0.0,81.0,0.0,-40.0,2292.0,4.0,123.0,120.0,5.0
36565,51.0,0.0,80.0,0.0,50.0,-17.0,29.0,31.0,2.0,1.0
36566,39.0,1.0,77.0,8.0,38.0,0.0,38.0,38.0,0.0,1.0
36567,37.0,0.0,75.0,0.0,18.0,-13.0,38.0,57.0,18.0,1.0
36568,55.0,0.0,77.0,0.0,38.0,26.0,22.0,39.0,16.0,4.0
36569,37.0,0.0,76.0,-3.0,28.0,-2.0,39.0,47.0,8.0,1.0
36570,45.0,0.0,82.0,4.0,46.0,20.0,37.0,35.0,0.0,1.0
36571,37.0,0.0,97.0,2.0,30.0,0.0,60.0,66.0,6.0,1.0
36572,56.0,0.0,97.0,2.0,50.0,-8.0,41.0,48.0,6.0,4.0
36573,41.0,5.0,78.0,0.0,38.0,0.0,37.0,39.0,2.0,1.0
36574,49.0,0.0,87.0,0.0,46.0,-10.0,38.0,41.0,2.0,1.0
36575,37.0,0.0,78.0,-6.0,24.0,0.0,42.0,55.0,14.0,1.0
36576,55.0,0.0,92.0,0.0,24.0,11.0,37.0,69.0,32.0,4.0
36577,37.0,0.0,79.0,0.0,6.0,0.0,42.0,74.0,32.0,1.0
36578,49.0,0.0,84.0,0.0,46.0,-9.0,35.0,37.0,2.0,1.0
36579,37.0,0.0,76.0,0.0,36.0,-17.0,38.0,39.0,2.0,1.0
36580,55.0,0.0,77.0,0.0,-14.0,-7.0,21.0,92.0,70.0,4.0
36581,38.0,0.0,77.0,0.0,36.0,-27.0,39.0,41.0,2.0,1.0
36582,56.0,0.0,78.0,0.0,42.0,-3.0,22.0,37.0,14.0,4.0
36583,37.0,0.0,79.0,0.0,20.0,4.0,42.0,58.0,16.0,1.0
36584,55.0,0.0,82.0,-2.0,-20.0,10.0,26.0,103.0,76.0,4.0
36585,44.0,-1.0,83.0,0.0,44.0,3.0,40.0,39.0,0.0,1.0
36586,45.0,-1.0,81.0,-3.0,44.0,-5.0,36.0,37.0,2.0,1.0
36587,56.0,0.0,91.0,0.0,-2.0,31.0,35.0,93.0,58.0,4.0
36588,51.0,0.0,88.0,0.0,52.0,2.0,37.0,37.0,0.0,1.0
36589,56.0,2.0,77.0,0.0,10.0,6.0,22.0,67.0,46.0,4.0
36590,41.0,0.0,80.0,0.0,42.0,21.0,39.0,39.0,0.0,1.0
36591,37.0,0.0,76.0,0.0,28.0,0.0,40.0,48.0,8.0,1.0
36592,37.0,0.0,76.0,-7.0,26.0,8.0,39.0,50.0,12.0,1.0
36593,52.0,-3.0,81.0,0.0,52.0,-1.0,29.0,30.0,0.0,1.0
36594,42.0,-2.0,99.0,0.0,42.0,0.0,58.0,58.0,0.0,1.0
36595,55.0,-1.0,96.0,3.0,52.0,-5.0,41.0,44.0,4.0,4.0
36596,55.0,1.0,79.0,0.0,54.0,0.0,24.0,25.0,0.0,1.0
36597,41.0,0.0,82.0,-3.0,42.0,31.0,41.0,41.0,0.0,1.0
36598,51.0,0.0,84.0,0.0,52.0,6.0,33.0,32.0,0.0,1.0
36599,46.0,0.0,76.0,1.0,46.0,1.0,30.0,30.0,0.0,1.0
36600,55.0,0.0,92.0,6.0,-4.0,1.0,36.0,97.0,60.0,4.0
36601,37.0,0.0,77.0,1.0,38.0,22.0,39.0,38.0,0.0,1.0
36602,37.0,0.0,78.0,0.0,6.0,12.0,42.0,73.0,32.0,1.0
36603,37.0,0.0,106.0,0.0,30.0,14.0,68.0,75.0,6.0,1.0
36604,55.0,0.0,77.0,0.0,6.0,10.0,22.0,72.0,50.0,4.0
36605,45.0,0.0,76.0,0.0,44.0,-8.0,30.0,32.0,2.0,1.0
36606,43.0,-3.0,77.0,1.0,42.0,-16.0,34.0,36.0,2.0,1.0
36607,50.0,0.0,89.0,-1.0,50.0,0.0,39.0,40.0,0.0,1.0
36608,37.0,0.0,77.0,0.0,0.0,-13.0,40.0,77.0,36.0,1.0
36609,49.0,0.0,100.0,0.0,46.0,-12.0,52.0,54.0,2.0,1.0
36610,46.0,0.0,77.0,0.0,46.0,13.0,32.0,31.0,0.0,1.0
36611,37.0,0.0,76.0,0.0,28.0,17.0,40.0,48.0,8.0,1.0
36612,49.0,0.0,81.0,0.0,50.0,28.0,33.0,32.0,0.0,1.0
36613,46.0,-2.0,79.0,-7.0,46.0,0.0,33.0,32.0,0.0,1.0
36614,47.0,5.0,83.0,2.0,46.0,0.0,36.0,37.0,0.0,1.0
36615,55.0,0.0,81.0,-2.0,54.0,-5.0,25.0,26.0,2.0,1.0
36616,53.0,0.0,83.0,0.0,54.0,15.0,30.0,29.0,0.0,1.0
36617,55.0,3.0,93.0,0.0,52.0,0.0,38.0,42.0,4.0,4.0
36618,37.0,0.0,98.0,0.0,30.0,-17.0,61.0,67.0,6.0,1.0
36619,53.0,0.0,86.0,-5.0,52.0,-6.0,33.0,35.0,2.0,1.0
36620,37.0,0.0,109.0,6.0,36.0,0.0,72.0,73.0,0.0,1.0
36621,50.0,-3.0,85.0,-3.0,50.0,0.0,36.0,36.0,0.0,1.0
36622,53.0,0.0,102.0,-7.0,54.0,8.0,48.0,48.0,0.0,1.0
36623,44.0,-2.0,83.0,0.0,44.0,4.0,40.0,39.0,0.0,1.0
36624,37.0,0.0,76.0,5.0,30.0,-10.0,39.0,45.0,6.0,1.0
36625,56.0,0.0,81.0,0.0,-4.0,27.0,25.0,86.0,62.0,4.0
36626,37.0,0.0,90.0,0.0,30.0,5.0,53.0,59.0,6.0,1.0
36627,51.0,0.0,85.0,0.0,50.0,-13.0,34.0,36.0,2.0,1.0
36628,55.0,-2.0,78.0,0.0,54.0,-4.0,23.0,24.0,2.0,1.0
36629,81.0,1.0,84.0,0.0,-14.0,2.0,3.0,100.0,96.0,5.0
36630,41.0,-2.0,81.0,0.0,42.0,8.0,40.0,39.0,0.0,1.0
36631,43.0,-5.0,76.0,0.0,44.0,15.0,33.0,32.0,0.0,1.0
36632,41.0,0.0,97.0,0.0,38.0,-2.0,57.0,59.0,2.0,1.0
36633,44.0,0.0,80.0,-2.0,44.0,0.0,36.0,36.0,0.0,1.0
36634,43.0,0.0,77.0,0.0,44.0,26.0,34.0,33.0,0.0,1.0
36635,37.0,0.0,80.0,0.0,28.0,-27.0,43.0,52.0,8.0,1.0
36636,56.0,0.0,81.0,0.0,-14.0,29.0,25.0,97.0,72.0,4.0
36637,53.0,-4.0,77.0,0.0,54.0,0.0,25.0,23.0,0.0,1.0
36638,46.0,-2.0,86.0,-1.0,46.0,0.0,41.0,40.0,0.0,1.0
36639,47.0,0.0,88.0,0.0,46.0,0.0,40.0,41.0,0.0,1.0
36640,37.0,0.0,76.0,-3.0,36.0,1.0,40.0,40.0,0.0,1.0
36641,37.0,0.0,76.0,0.0,34.0,-2.0,38.0,42.0,4.0,1.0
36642,37.0,0.0,96.0,0.0,18.0,6.0,59.0,78.0,18.0,1.0
36643,56.0,-1.0,97.0,0.0,54.0,-6.0,41.0,42.0,2.0,1.0
36644,41.0,0.0,79.0,0.0,42.0,30.0,38.0,37.0,0.0,1.0
36645,45.0,0.0,76.0,0.0,46.0,30.0,31.0,30.0,0.0,1.0
36646,83.0,-2.0,86.0,0.0,-2.0,0.0,3.0,89.0,86.0,5.0
36647,37.0,0.0,78.0,-2.0,10.0,12.0,42.0,68.0,26.0,1.0
36648,37.0,0.0,79.0,0.0,10.0,-29.0,43.0,69.0,26.0,1.0
36649,104.0,4.0,106.0,8.0,72.0,5.0,1.0,33.0,32.0,5.0
36650,37.0,0.0,98.0,6.0,34.0,0.0,61.0,64.0,2.0,1.0
36651,43.0,2.0,88.0,0.0,42.0,0.0,45.0,47.0,2.0,1.0
36652,84.0,-1.0,88.0,0.0,6.0,0.0,4.0,83.0,80.0,5.0
36653,37.0,0.0,77.0,-2.0,8.0,-12.0,41.0,70.0,28.0,1.0
36654,37.0,0.0,86.0,0.0,36.0,-6.0,48.0,50.0,2.0,1.0
36655,51.0,1.0,78.0,0.0,52.0,4.0,27.0,26.0,0.0,1.0
36656,51.0,0.0,86.0,0.0,50.0,-25.0,36.0,37.0,2.0,1.0
36657,56.0,1.0,97.0,0.0,52.0,-30.0,40.0,45.0,4.0,4.0
36658,46.0,0.0,85.0,0.0,44.0,-24.0,39.0,41.0,2.0,1.0
36659,41.0,0.0,79.0,0.0,42.0,2.0,38.0,38.0,0.0,1.0
36660,54.0,5.0,104.0,0.0,54.0,0.0,50.0,49.0,0.0,1.0
36661,41.0,0.0,83.0,0.0,42.0,6.0,41.0,41.0,0.0,1.0
36662,37.0,0.0,76.0,0.0,26.0,-26.0,40.0,50.0,10.0,1.0
36663,49.0,0.0,87.0,-1.0,46.0,-15.0,38.0,41.0,2.0,1.0
36664,81.0,0.0,84.0,0.0,-18.0,-5.0,3.0,103.0,100.0,5.0
36665,49.0,4.0,84.0,0.0,50.0,4.0,35.0,35.0,0.0,1.0
36666,41.0,-1.0,81.0,0.0,42.0,3.0,40.0,39.0,0.0,1.0
36667,55.0,0.0,96.0,0.0,52.0,17.0,41.0,44.0,4.0,4.0
36668,37.0,0.0,97.0,1.0,24.0,11.0,60.0,74.0,14.0,1.0
36669,55.0,3.0,84.0,5.0,54.0,0.0,29.0,30.0,0.0,1.0
36670,59.0,0.0,108.0,0.0,56.0,-30.0,49.0,51.0,2.0,1.0
36671,37.0,0.0,104.0,0.0,26.0,-5.0,66.0,78.0,12.0,1.0
36672,56.0,0.0,91.0,0.0,54.0,-8.0,35.0,37.0,2.0,1.0
36673,81.0,2.0,84.0,0.0,-22.0,-3.0,3.0,108.0,104.0,5.0
36674,48.0,0.0,82.0,0.0,50.0,22.0,34.0,33.0,0.0,1.0
36675,48.0,0.0,109.0,0.0,46.0,0.0,61.0,63.0,2.0,1.0
36676,46.0,5.0,77.0,1.0,46.0,1.0,31.0,31.0,0.0,1.0
36677,55.0,-1.0,81.0,-6.0,54.0,-9.0,26.0,27.0,0.0,1.0
36678,56.0,0.0,79.0,3.0,0.0,1.0,24.0,79.0,56.0,4.0
36679,82.0,4.0,86.0,4.0,-2.0,0.0,3.0,88.0,84.0,5.0
36680,37.0,0.0,97.0,0.0,34.0,0.0,59.0,63.0,4.0,1.0
36681,56.0,0.0,81.0,1.0,-10.0,-6.0,25.0,91.0,66.0,4.0
36682,37.0,0.0,84.0,0.0,24.0,0.0,47.0,61.0,14.0,1.0
36683,58.0,1.0,79.0,0.0,56.0,0.0,21.0,22.0,0.0,1.0
36684,37.0,0.0,82.0,3.0,34.0,0.0,45.0,48.0,2.0,1.0
36685,41.0,0.0,89.0,2.0,38.0,-10.0,48.0,50.0,2.0,1.0
36686,56.0,0.0,77.0,2.0,-2.0,31.0,21.0,79.0,58.0,4.0
36687,39.0,2.0,81.0,0.0,38.0,0.0,43.0,43.0,0.0,1.0
36688,56.0,0.0,81.0,0.0,-6.0,-20.0,25.0,89.0,64.0,4.0
36689,37.0,0.0,76.0,0.0,30.0,0.0,39.0,45.0,6.0,1.0
36690,43.0,0.0,87.0,2.0,42.0,-10.0,44.0,46.0,2.0,1.0
36691,81.0,1.0,84.0,0.0,-14.0,9.0,3.0,100.0,96.0,5.0
36692,53.0,0.0,83.0,0.0,54.0,4.0,30.0,29.0,0.0,1.0
36693,56.0,0.0,78.0,-4.0,12.0,-8.0,22.0,65.0,42.0,4.0
36694,105.0,-4.0,107.0,0.0,72.0,0.0,1.0,35.0,34.0,5.0
36695,46.0,0.0,77.0,0.0,46.0,-6.0,32.0,31.0,0.0,1.0
36696,37.0,0.0,76.0,-6.0,20.0,0.0,39.0,55.0,16.0,1.0
36697,42.0,0.0,93.0,0.0,42.0,0.0,52.0,52.0,0.0,1.0
36698,55.0,0.0,93.0,2.0,46.0,0.0,37.0,46.0,8.0,4.0
36699,56.0,0.0,80.0,0.0,20.0,-8.0,24.0,59.0,36.0,4.0
36700,46.0,1.0,81.0,0.0,44.0,-24.0,35.0,37.0,2.0,1.0
36701,55.0,1.0,86.0,0.0,54.0,0.0,31.0,32.0,0.0,1.0
36702,49.0,0.0,77.0,0.0,50.0,12.0,28.0,28.0,0.0,1.0
36703,56.0,0.0,96.0,2.0,42.0,4.0,40.0,55.0,14.0,4.0
36704,55.0,-1.0,98.0,-3.0,42.0,-5.0,42.0,57.0,14.0,4.0
36705,53.0,0.0,103.0,0.0,52.0,0.0,50.0,51.0,2.0,1.0
36706,37.0,0.0,77.0,0.0,36.0,12.0,40.0,41.0,0.0,1.0
36707,37.0,0.0,80.0,1.0,28.0,0.0,43.0,52.0,8.0,1.0
36708,45.0,3.0,83.0,0.0,44.0,-4.0,37.0,39.0,2.0,1.0
36709,42.0,-4.0,108.0,0.0,42.0,0.0,67.0,67.0,0.0,1.0
36710,45.0,-1.0,87.0,-3.0,44.0,-5.0,43.0,43.0,0.0,1.0
36711,56.0,0.0,81.0,0.0,2.0,1.0,25.0,78.0,54.0,4.0
36712,56.0,0.0,78.0,0.0,54.0,-6.0,22.0,24.0,2.0,1.0
36713,43.0,0.0,81.0,-1.0,42.0,-7.0,37.0,39.0,2.0,1.0
36714,48.0,0.0,89.0,0.0,46.0,-3.0,41.0,42.0,2.0,1.0
36715,37.0,0.0,77.0,-1.0,36.0,5.0,40.0,41.0,0.0,1.0
36716,55.0,0.0,77.0,-2.0,54.0,0.0,22.0,23.0,0.0,1.0
36717,56.0,1.0,98.0,0.0,42.0,3.0,42.0,57.0,14.0,4.0
36718,37.0,0.0,77.0,0.0,36.0,-1.0,40.0,41.0,0.0,1.0
36719,56.0,0.0,95.0,0.0,42.0,6.0,40.0,54.0,14.0,4.0
36720,55.0,0.0,95.0,0.0,36.0,1.0,40.0,59.0,20.0,4.0
36721,37.0,0.0,77.0,1.0,-12.0,-30.0,41.0,90.0,50.0,1.0
36722,36.0,-4.0,77.0,0.0,36.0,0.0,41.0,41.0,0.0,1.0
36723,37.0,0.0,106.0,0.0,34.0,-5.0,69.0,72.0,4.0,1.0
36724,43.0,0.0,77.0,0.0,42.0,-6.0,34.0,35.0,2.0,1.0
36725,37.0,0.0,76.0,0.0,34.0,22.0,39.0,42.0,4.0,1.0
36726,37.0,0.0,83.0,0.0,-4.0,0.0,46.0,88.0,42.0,1.0
36727,37.0,0.0,77.0,0.0,34.0,-14.0,40.0,43.0,2.0,1.0
36728,47.0,-1.0,76.0,-5.0,46.0,-8.0,30.0,30.0,0.0,1.0
36729,44.0,0.0,79.0,0.0,44.0,13.0,35.0,35.0,0.0,1.0
36730,42.0,-1.0,78.0,0.0,42.0,0.0,37.0,37.0,0.0,1.0
36731,51.0,2.0,86.0,0.0,52.0,13.0,35.0,35.0,0.0,1.0
36732,55.0,0.0,77.0,0.0,-14.0,-11.0,21.0,92.0,70.0,4.0
36733,37.0,0.0,102.0,0.0,36.0,0.0,65.0,66.0,2.0,1.0
36734,47.0,-3.0,77.0,0.0,46.0,0.0,30.0,30.0,0.0,1.0
36735,37.0,0.0,75.0,-6.0,26.0,-6.0,38.0,49.0,12.0,1.0
36736,43.0,-5.0,82.0,0.0,42.0,-30.0,39.0,41.0,2.0,1.0
36737,37.0,0.0,82.0,-7.0,28.0,0.0,45.0,54.0,8.0,1.0
36738,41.0,0.0,79.0,-2.0,42.0,6.0,38.0,37.0,0.0,1.0
36739,58.0,1.0,85.0,0.0,56.0,0.0,27.0,28.0,2.0,1.0
36740,55.0,0.0,78.0,0.0,46.0,7.0,23.0,32.0,8.0,4.0
36741,55.0,0.0,77.0,0.0,-4.0,-3.0,21.0,82.0,60.0,4.0
36742,56.0,0.0,77.0,0.0,-4.0,-7.0,21.0,82.0,62.0,4.0
36743,51.0,0.0,83.0,0.0,50.0,-29.0,31.0,33.0,2.0,1.0
36744,55.0,0.0,77.0,0.0,10.0,1.0,22.0,67.0,46.0,4.0
36745,53.0,0.0,77.0,0.0,54.0,0.0,23.0,23.0,0.0,1.0
36746,55.0,0.0,82.0,0.0,-20.0,0.0,26.0,103.0,76.0,4.0
36747,41.0,1.0,86.0,0.0,42.0,16.0,45.0,45.0,0.0,1.0
36748,56.0,0.0,77.0,-6.0,44.0,0.0,22.0,34.0,12.0,4.0
36749,55.0,0.0,77.0,0.0,-10.0,8.0,21.0,87.0,66.0,4.0
36750,37.0,0.0,98.0,-7.0,30.0,1.0,61.0,67.0,6.0,1.0
36751,37.0,0.0,79.0,1.0,34.0,0.0,43.0,46.0,2.0,1.0
36752,55.0,0.0,97.0,-5.0,46.0,-22.0,42.0,51.0,8.0,4.0
36753,45.0,-1.0,87.0,0.0,44.0,0.0,43.0,43.0,0.0,1.0
36754,74.0,8.0,78.0,10.0,-42.0,-2.0,4.0,122.0,118.0,5.0
36755,55.0,0.0,77.0,0.0,10.0,-30.0,21.0,66.0,46.0,4.0
36756,55.0,-4.0,97.0,0.0,52.0,0.0,42.0,46.0,4.0,4.0
36757,37.0,0.0,100.0,0.0,34.0,-8.0,64.0,67.0,4.0,1.0
36758,56.0,0.0,97.0,0.0,54.0,-7.0,41.0,42.0,2.0,1.0
36759,53.0,0.0,81.0,0.0,52.0,-19.0,28.0,30.0,2.0,1.0
36760,38.0,0.0,93.0,0.0,28.0,0.0,55.0,64.0,10.0,1.0
36761,55.0,0.0,81.0,0.0,-12.0,0.0,26.0,94.0,68.0,4.0
36762,46.0,3.0,81.0,0.0,46.0,4.0,35.0,34.0,0.0,1.0
36763,43.0,1.0,87.0,7.0,42.0,0.0,44.0,46.0,2.0,1.0
36764,47.0,-1.0,77.0,-3.0,46.0,0.0,29.0,30.0,0.0,1.0
36765,55.0,0.0,92.0,-3.0,46.0,0.0,37.0,46.0,8.0,4.0
36766,37.0,0.0,76.0,0.0,26.0,-8.0,39.0,50.0,10.0,1.0
36767,83.0,0.0,86.0,0.0,-4.0,-6.0,3.0,92.0,88.0,5.0
36768,41.0,-4.0,77.0,0.0,42.0,1.0,36.0,35.0,0.0,1.0
36769,55.0,-1.0,98.0,0.0,50.0,-23.0,42.0,49.0,6.0,4.0
36770,39.0,5.0,102.0,0.0,38.0,0.0,63.0,63.0,0.0,1.0
36771,52.0,0.0,77.0,-4.0,52.0,0.0,26.0,26.0,0.0,1.0
36772,43.0,0.0,86.0,0.0,44.0,29.0,43.0,42.0,0.0,1.0
36773,44.0,1.0,81.0,0.0,44.0,1.0,37.0,37.0,0.0,1.0
36774,41.0,-5.0,76.0,0.0,42.0,0.0,34.0,34.0,0.0,1.0
36775,56.0,0.0,76.0,0.0,-10.0,20.0,20.0,86.0,66.0,4.0
36776,37.0,0.0,93.0,0.0,10.0,-15.0,56.0,83.0,26.0,1.0
36777,37.0,0.0,77.0,2.0,8.0,0.0,40.0,70.0,30.0,1.0
36778,56.0,0.0,79.0,1.0,0.0,1.0,24.0,79.0,56.0,4.0
36779,82.0,0.0,85.0,0.0,-6.0,3.0,3.0,93.0,90.0,5.0
36780,44.0,0.0,77.0,2.0,44.0,0.0,33.0,33.0,0.0,1.0
36781,37.0,0.0,81.0,-7.0,38.0,16.0,43.0,42.0,0.0,1.0
36782,49.0,-1.0,84.0,-2.0,46.0,-13.0,36.0,38.0,2.0,1.0
36783,49.0,1.0,77.0,0.0,46.0,-8.0,29.0,31.0,2.0,1.0
36784,45.0,0.0,84.0,0.0,44.0,-15.0,38.0,40.0,2.0,1.0
36785,44.0,4.0,81.0,0.0,44.0,11.0,38.0,37.0,0.0,1.0
36786,37.0,0.0,81.0,0.0,26.0,20.0,45.0,55.0,10.0,1.0
36787,49.0,-2.0,84.0,0.0,50.0,11.0,35.0,35.0,0.0,1.0
36788,49.0,1.0,78.0,0.0,46.0,-15.0,29.0,32.0,2.0,1.0
36789,45.0,-2.0,85.0,0.0,44.0,-16.0,40.0,41.0,2.0,1.0
36790,39.0,2.0,76.0,-6.0,38.0,0.0,36.0,37.0,0.0,1.0
36791,43.0,0.0,81.0,0.0,42.0,-12.0,38.0,40.0,2.0,1.0
36792,46.0,0.0,78.0,0.0,46.0,9.0,32.0,32.0,0.0,1.0
36793,45.0,1.0,83.0,5.0,44.0,0.0,38.0,39.0,2.0,1.0
36794,49.0,1.0,79.0,1.0,46.0,-9.0,30.0,32.0,2.0,1.0
36795,66.0,0.0,109.0,0.0,64.0,-19.0,43.0,45.0,2.0,1.0
36796,53.0,4.0,81.0,0.0,54.0,5.0,27.0,26.0,0.0,1.0
36797,56.0,0.0,81.0,-3.0,-10.0,-2.0,25.0,91.0,66.0,4.0
36798,37.0,0.0,106.0,0.0,16.0,-30.0,69.0,90.0,22.0,1.0
36799,37.0,0.0,96.0,0.0,34.0,4.0,59.0,62.0,4.0,1.0
36800,46.0,0.0,93.0,1.0,46.0,2.0,47.0,46.0,0.0,1.0
36801,58.0,2.0,81.0,-3.0,56.0,0.0,24.0,24.0,0.0,1.0
36802,41.0,0.0,81.0,0.0,38.0,-28.0,39.0,42.0,2.0,1.0
36803,39.0,4.0,79.0,-1.0,38.0,-1.0,40.0,40.0,0.0,1.0
36804,56.0,4.0,81.0,0.0,-10.0,0.0,25.0,92.0,66.0,4.0
36805,56.0,0.0,96.0,0.0,42.0,0.0,40.0,55.0,14.0,4.0
36806,37.0,0.0,78.0,0.0,18.0,5.0,41.0,60.0,18.0,1.0
36807,42.0,3.0,107.0,3.0,42.0,0.0,65.0,66.0,0.0,1.0
36808,37.0,0.0,83.0,0.0,24.0,0.0,46.0,60.0,14.0,1.0
36809,56.0,4.0,99.0,0.0,50.0,4.0,43.0,49.0,6.0,4.0
36810,55.0,0.0,96.0,0.0,38.0,-4.0,41.0,57.0,16.0,4.0
36811,37.0,0.0,77.0,8.0,36.0,-3.0,39.0,41.0,2.0,1.0
36812,43.0,-1.0,109.0,-4.0,42.0,-5.0,66.0,67.0,2.0,1.0
36813,55.0,0.0,93.0,0.0,18.0,-20.0,38.0,75.0,38.0,4.0
36814,57.0,-3.0,88.0,-2.0,56.0,0.0,31.0,31.0,0.0,1.0
36815,37.0,0.0,77.0,0.0,28.0,28.0,41.0,49.0,8.0,1.0
36816,47.0,0.0,79.0,3.0,46.0,0.0,31.0,32.0,0.0,1.0
36817,51.0,0.0,85.0,0.0,52.0,18.0,34.0,33.0,0.0,1.0
